"Supports any Spells that Hits enemies, causing it to trigger a Mana Flare on Critical Hit. The Mana Flare consumes your Mana to deal Fire damage. Cannot support the skills of Minions.",敵にヒットを与えるあらゆる種類のスペルをサポートし、クリティカルヒット時にマナフレアをトリガーするようにする。マナフレアはプレイヤーのマナを消費し、火ダメージを与える。ミニオンをのスキルはサポートできない。
"Supports any Spells that Hits enemies, causing it to trigger a Mana Flare on Critical Hits. The Mana Flare consumes your Mana to deal Fire damage. Cannot support the skills of Minion.",敵にヒットを与えるあらゆる種類のスペルをサポートし、クリティカルヒット時にマナフレアをトリガーするようにする。マナフレアはプレイヤーのマナを消費し、火ダメージを与える。ミニオンをのスキルはサポートできない。
"Supports any Spells that Hits enemies, causing it to trigger a Mana Flare on Critical Hits. The Mana Flare consumes your Mana to deal Fire damage. Cannot support the skills of Minions.",敵にヒットを与えるあらゆる種類のスペルをサポートし、クリティカルヒット時にマナフレアをトリガーするようにする。マナフレアはプレイヤーのマナを消費し、火ダメージを与える。ミニオンをのスキルはサポートできない。
"Supports any Spells that Hits enemies, causing it to trigger a Mana Flare on CriticalHit. The Mana Flare consumes your Mana to deal Fire damage. Cannot support the skills of Minion.",敵にヒットを与えるあらゆる種類のスペルをサポートし、クリティカルヒット時にマナフレアをトリガーするようにする。マナフレアはプレイヤーのマナを消費し、火ダメージを与える。ミニオンをのスキルはサポートできない。
"Supports any Spells that Hits enemies, causing it to trigger a Mana Flare on CriticalHit. The Mana Flare consumes your Mana to deal Fire damage. Cannot support the skills of Minions.",敵にヒットを与えるあらゆる種類のスペルをサポートし、クリティカルヒット時にマナフレアをトリガーするようにする。マナフレアはプレイヤーのマナを消費し、火ダメージを与える。ミニオンをのスキルはサポートできない。
"Supports any [Spell] that [HitDamage|Hits] enemies, causing it to consume [ElementalAilments|Elemental Ailments] on hit to trigger an Elemental Discharge. Cannot support the skills of [Minion|Minions].",敵に[HitDamage|ヒット]を与えるあらゆる種類の[Spell|スペル]をサポートし、敵に付与した[ElementalAilments|元素系状態異常]を消費し、エレメンタルディスチャージをトリガーする。[Minion|ミニオン]スキルはサポートできない。
"Supports any [Spell] that [HitDamage|Hits] enemies, causing it to trigger a Mana Flare on [Critical|Critical Hit]. The Mana Flare consumes your Mana to deal [Fire] damage. Cannot support the skills of [Minion|Minions].",敵に[HitDamage|ヒット]を与えるあらゆる種類の[Spell|スペル]をサポートし、[Critical|クリティカルヒット]時にマナフレアをトリガーするようにする。マナフレアはプレイヤーのマナを消費し、[Fire|火]ダメージを与える。[Minion|ミニオン]をのスキルはサポートできない。
"Supports any bow or wand attack skill, causing it to summon a ballista totem that uses the skill for you.",弓またはワンドによるアタックスキルをサポートし、そのスキルを使用するバリスタトーテムを召喚する。
"Supports any channelling skill, protecting you from damage while you channel it. Cannot modify the skills of minions.",チャネリングスキルをサポートする。チャネリング中はダメージから守られる。ミニオンのスキルには影響しない。
"Supports any damaging Skill that you use yourself, granting it significantly higher chance to Critically Hit, but causing it to gain a long cooldown. Cannot support Skill which already have a cooldown.",プレイヤー自身が使用するダメージを与えるスキルをサポートし、クリティカルヒット率を大幅に上げるが、長いクールダウンを持つようにする。すでにクールダウンを持つスキルをサポートできない。
"Supports any damaging Skill that you use yourself, granting it significantly higher chance to Critically Hit, but causing it to gain a long cooldown. Cannot support Skills which already have a cooldown.",プレイヤー自身が使用するダメージを与えるスキルをサポートし、クリティカルヒット率を大幅に上げるが、長いクールダウンを持つようにする。すでにクールダウンを持つスキルをサポートできない。
"Supports any damaging Skill that you use yourself, granting it significantly higher chance to Critically Hits, but causing it to gain a long cooldown. Cannot support Skill which already have a cooldown.",プレイヤー自身が使用するダメージを与えるスキルをサポートし、クリティカルヒット率を大幅に上げるが、長いクールダウンを持つようにする。すでにクールダウンを持つスキルをサポートできない。
"Supports any damaging Skill that you use yourself, granting it significantly higher chance to Critically Hits, but causing it to gain a long cooldown. Cannot support Skills which already have a cooldown.",プレイヤー自身が使用するダメージを与えるスキルをサポートし、クリティカルヒット率を大幅に上げるが、長いクールダウンを持つようにする。すでにクールダウンを持つスキルをサポートできない。
"Supports any damaging Skill that you use yourself, granting it significantly higher chance to [Critical|Critically Hit], but causing it to gain a long cooldown. Cannot support Skills which already have a cooldown.",プレイヤー自身が使用するダメージを与えるスキルをサポートし、[Critical|クリティカルヒット]率を大幅に上げるが、長いクールダウンを持つようにする。すでにクールダウンを持つスキルをサポートできない。
"Supports any damaging Skill that you use yourself, granting it significantly higher chance to inflict Ailment on hit, but causing it to gain a long cooldown. Cannot support Skill which already have a cooldown.",プレイヤー自身が使用するダメージを与えるスキルをサポートし、ヒット時状態異常付与確率を大幅に上げるが、長いクールダウンを持つようにする。すでにクールダウンを持つスキルをサポートできない。
"Supports any damaging Skill that you use yourself, granting it significantly higher chance to inflict Ailment on hit, but causing it to gain a long cooldown. Cannot support Skills which already have a cooldown.",プレイヤー自身が使用するダメージを与えるスキルをサポートし、ヒット時状態異常付与確率を大幅に上げるが、長いクールダウンを持つようにする。すでにクールダウンを持つスキルをサポートできない。
"Supports any damaging Skill that you use yourself, granting it significantly higher chance to inflict Ailments on hit, but causing it to gain a long cooldown. Cannot support Skill which already have a cooldown.",プレイヤー自身が使用するダメージを与えるスキルをサポートし、ヒット時状態異常付与確率を大幅に上げるが、長いクールダウンを持つようにする。すでにクールダウンを持つスキルをサポートできない。
"Supports any damaging Skill that you use yourself, granting it significantly higher chance to inflict Ailments on hit, but causing it to gain a long cooldown. Cannot support Skills which already have a cooldown.",プレイヤー自身が使用するダメージを与えるスキルをサポートし、ヒット時状態異常付与確率を大幅に上げるが、長いクールダウンを持つようにする。すでにクールダウンを持つスキルをサポートできない。
"Supports any damaging Skill that you use yourself, granting it significantly higher chance to inflict [Ailments] on hit, but causing it to gain a long cooldown. Cannot support Skills which already have a cooldown.",プレイヤー自身が使用するダメージを与えるスキルをサポートし、ヒット時[Ailments|状態異常]付与確率を大幅に上げるが、長いクールダウンを持つようにする。すでにクールダウンを持つスキルをサポートできない。
"Supports any damaging Skills that you use yourself, granting it significantly higher chance to Critically Hit, but causing it to gain a long cooldown. Cannot support Skills which already have a cooldown.",プレイヤー自身が使用するダメージを与えるスキルをサポートし、クリティカルヒット率を大幅に上げるが、長いクールダウンを持つようにする。すでにクールダウンを持つスキルをサポートできない。
"Supports any damaging Skills that you use yourself, granting it significantly higher chance to Critically Hits, but causing it to gain a long cooldown. Cannot support Skills which already have a cooldown.",プレイヤー自身が使用するダメージを与えるスキルをサポートし、クリティカルヒット率を大幅に上げるが、長いクールダウンを持つようにする。すでにクールダウンを持つスキルをサポートできない。
"Supports any damaging Skills that you use yourself, granting it significantly higher chance to inflict Ailment on hit, but causing it to gain a long cooldown. Cannot support Skills which already have a cooldown.",プレイヤー自身が使用するダメージを与えるスキルをサポートし、ヒット時状態異常付与確率を大幅に上げるが、長いクールダウンを持つようにする。すでにクールダウンを持つスキルをサポートできない。
"Supports any damaging Skills that you use yourself, granting it significantly higher chance to inflict Ailments on hit, but causing it to gain a long cooldown. Cannot support Skills which already have a cooldown.",プレイヤー自身が使用するダメージを与えるスキルをサポートし、ヒット時状態異常付与確率を大幅に上げるが、長いクールダウンを持つようにする。すでにクールダウンを持つスキルをサポートできない。
"Supports any damaging skill that you use or trigger yourself, causing it to spend Rage to deal more damage, with a chance to skip spending Rage while still benefitting as though it had. If you don't have enough Rage to spend, the damage bonus will not apply.",プレイヤー自ら使用する、またはトリガーするダメージを与えるスキルをサポートし、そのスキルが憤怒を使用し、与えるダメージを上昇させる。一定確率で憤怒の消費をスキップするが、消費したと仮定して恩恵を受けられる。消費するのに十分な数の憤怒を持っていなければ、ダメージボーナスは適用されない。
"Supports any damaging skill that you use or trigger yourself, causing it to spend Rage to deal more damage. If you don't have enough Rage to spend, the damage bonus will not apply.",プレイヤー自ら使用する、またはトリガーするダメージを与えるスキルをサポートし、そのスキルが憤怒を使用し、与えるダメージを上昇させる。消費するのに十分な数の憤怒を持っていなければ、ダメージボーナスは適用されない。
"Supports any damaging skill that you use or trigger yourself, causing it to spend [Rage] to deal more damage, with a chance to skip spending [Rage] while still benefitting as though it had. If you don't have enough [Rage] to spend, the damage bonus will not apply.",プレイヤー自ら使用する、またはトリガーするダメージを与えるスキルをサポートし、そのスキルが[Rage|憤怒]を使用し、与えるダメージを上昇させる。一定確率で[Rage|憤怒]の消費をスキップするが、消費したと仮定して恩恵を受けられる。消費するのに十分な数の[Rage|憤怒]を持っていなければ、ダメージボーナスは適用されない。
"Supports any damaging skill that you use or trigger yourself, causing it to spend [Rage] to deal more damage. If you don't have enough [Rage] to spend, the damage bonus will not apply.",プレイヤー自ら使用する、またはトリガーするダメージを与えるスキルをサポートし、そのスキルが[Rage|憤怒]を使用し、与えるダメージを上昇させる。消費するのに十分な数の[Rage|憤怒]を持っていなければ、ダメージボーナスは適用されない。
"Supports any damaging skill that you use yourself, causing it to deal more damage if you move a sufficient distance while using the skill. Teleportation does not count towards the distance travelled.",プレイヤー自らによって使用されるダメージを与えるスキルをサポートし、スキル使用中に十分な距離を移動していれば、ダメージを上昇させる。テレポートは移動した距離にカウントされない。
"Supports any damaging skill that you use yourself, causing it to deal significantly more damage but gain a long cooldown. Cannot support Skill which already have a cooldown.",プレイヤー自身が使用するダメージを与えるあらゆる種類のスキルをサポートし、与えるダメージを大幅に上昇させるが、長いクールダウンを持つようにする。すでにクールダウンを持つスキルをサポートできない。
"Supports any damaging skill that you use yourself, causing it to deal significantly more damage but gain a long cooldown. Cannot support Skills which already have a cooldown.",プレイヤー自身が使用するダメージを与えるあらゆる種類のスキルをサポートし、与えるダメージを大幅に上昇させるが、長いクールダウンを持つようにする。すでにクールダウンを持つスキルをサポートできない。
Supports any non-blessing skill with a reservation.,マナをリザーブする、ブレッシングタイプのスキルをサポートする。
Supports any non-blessing skill. Minion cannot gain the Lifetap buff.,非ブレッシングスキルをサポートする。ミニオンはライフタップのバフを得られない。
Supports any non-blessing skill. Minions cannot gain the Lifetap buff.,非ブレッシングスキルをサポートする。ミニオンはライフタップのバフを得られない。
Supports any skill gem. Cannot support skills that don't come from gems.,全てのスキルジェムをサポートする。 ジェム由来でないスキルをサポートできない。
"Supports any skill gem. Once this gem reaches level 2 or above, will apply a cost & reservation multiplier to supported gems. Cannot support skills that don't come from gems.",スキルジェムをサポートする。このジェムがレベル2以上になると、サポートされたスキルにコストおよびリザーブの乗数が適用される。ジェム由来ではないスキルはサポートされない。
"Supports any skill gem. Once this gem reaches level 2 or above, will raise the level of supported gems. Cannot support skills that don't come from gems.",スキルジェムをサポートする。このジェムがレベル2以上になると、サポートされたジェムのレベルを上げる。ジェム由来ではないスキルはサポートされない。
"Supports any skill gem. Once this gem reaches level 2 or above, will raise the quality of supported gems. Cannot support skills that don't come from gems.",スキルジェムをサポートする。このジェムがレベル2以上になると、サポートされたジェムの品質を上げる。ジェム由来ではないスキルはサポートされない。
"Supports any skill that Hit Enemies, causing it to Critically Hit more often but deal less damage with Critical Hit.",敵にヒットを与えるスキルをサポートし、クリティカルヒットの頻度を上げるが、クリティカルヒットで与えるダメージを低下させる。
"Supports any skill that Hit Enemies, causing it to Critically Hit more often but deal less damage with CriticalHits.",敵にヒットを与えるスキルをサポートし、クリティカルヒットの頻度を上げるが、クリティカルヒットで与えるダメージを低下させる。
"Supports any skill that Hit Enemies, causing it to build up Stun more quickly.",敵にヒットを与えるスキルをサポートし、スタン蓄積を素早くできるようにする。
"Supports any skill that Hit Enemies, causing it to build up Stun significantly more quickly, at the cost of Damage.",敵にヒットを与えるスキルをサポートし、ダメージを犠牲にしてスタン蓄積を大幅に素早くできるようにする。
"Supports any skill that Hit Enemy, causing it to Critically Hit more often but deal less damage with Critical Hit.",敵にヒットを与えるスキルをサポートし、クリティカルヒットの頻度を上げるが、クリティカルヒットで与えるダメージを低下させる。
"Supports any skill that Hit Enemy, causing it to Critically Hit more often but deal less damage with CriticalHits.",敵にヒットを与えるスキルをサポートし、クリティカルヒットの頻度を上げるが、クリティカルヒットで与えるダメージを低下させる。
"Supports any skill that Hit Enemy, causing it to build up Stun more quickly.",敵にヒットを与えるスキルをサポートし、スタン蓄積を素早くできるようにする。
"Supports any skill that Hit Enemy, causing it to build up Stun significantly more quickly, at the cost of Damage.",敵にヒットを与えるスキルをサポートし、ダメージを犠牲にしてスタン蓄積を大幅に素早くできるようにする。
"Supports any skill that Hit enemies or inflicts Shock, causing its Shock to be inflicted less often but last longer.",敵をヒット、または感電を付与するスキルをサポートし、感電の付与回数を下げるが、より長く持続するようにする。
"Supports any skill that Hit enemies or inflicts Shock, causing its Shocks to be inflicted less often but last longer.",敵をヒット、または感電を付与するスキルをサポートし、感電の付与回数を下げるが、より長く持続するようにする。
"Supports any skill that Hit enemies or inflicts Shocks, causing its Shocks to be inflicted less often but last longer.",敵をヒット、または感電を付与するスキルをサポートし、感電の付与回数を下げるが、より長く持続するようにする。
"Supports any skill that Hit enemies, Spreading Ignite it inflicts to nearby enemies after a delay.",敵にヒットを与えるスキルをサポートし、付与した発火が近くの敵に伝染するようにする。
"Supports any skill that Hit enemies, Spreading Ignites it inflicts to nearby enemies after a delay.",敵にヒットを与えるスキルをサポートし、付与した発火が近くの敵に伝染するようにする。
"Supports any skill that Hit enemies, allowing it to inflict an extra Poison on enemies but shortening the duration of those Poisons.",敵をヒットするスキルをサポートし、敵に毒を追加で1スタック付与できるようにするが、その毒の持続時間は短くなる。
"Supports any skill that Hit enemies, allowing its Physical damage to Pin enemies but making it unable to Stun, as well as granting Critial Hit Chance against Immobilised enemies.",敵にヒットを与えるあらゆる種類のスキルをサポートし、その物理ダメージで敵を足止めできるようにするが、スタンを与えられなくする。また、移動不可状態の敵に対するクリティカルヒット率も付与する。
"Supports any skill that Hit enemies, allowing its Physical damage to Pin enemies but making it unable to Stun.",敵にヒットを与えるあらゆる種類のスキルをサポートし、その物理ダメージで敵を足止めできるようにするが、スタンを与えられなくする。
"Supports any skill that Hit enemies, allowing its Physical damage to Pin enemies but making it unable to Stun. Pin buildup caused by Supported Skill is lessened, but Pin duration is significantly longer.",敵にヒットを与えるあらゆる種類のスキルをサポートし、その物理ダメージで敵を足止めできるようにするが、スタンを与えられなくする。サポートされたスキルにより引き起こされる足止め蓄積が少なくなるが、足止めの持続時間が大幅に長くなる。
"Supports any skill that Hit enemies, allowing its Physical damage to Pin enemies but making it unable to Stun. Pin buildup caused by Supported Skills is lessened, but Pin duration is significantly longer.",敵にヒットを与えるあらゆる種類のスキルをサポートし、その物理ダメージで敵を足止めできるようにするが、スタンを与えられなくする。サポートされたスキルにより引き起こされる足止め蓄積が少なくなるが、足止めの持続時間が大幅に長くなる。
"Supports any skill that Hit enemies, causing Freeze it inflicts to last longer.",敵をヒットするスキルをサポートし、その敵に付与した凍結がより長く持続するようにする。
"Supports any skill that Hit enemies, causing Poison it applies to also Break enemy Armour. Cannot support skills that Consume Fully Broken Armour.",敵にヒットを与えるスキルをサポートし、そのスキルで付与した毒が敵のアーマーも破壊するようにする。アーマー完全破壊を消費するスキルはサポートできない。
"Supports any skill that Hit enemies, causing any Pin buildup it inflicts to be stronger the closer the enemy is to you.",敵にヒットを与えるあらゆる種類のスキルをサポートし、敵がプレイヤーに近いほど付与する足止め蓄積をより強力にする。
"Supports any skill that Hit enemies, causing enemies it Ignite to have a chance to explode on death.",敵にヒットを与えるあらゆる種類のスキルをサポートし、発火させた敵が一定確率で爆発するようにする。
"Supports any skill that Hit enemies, causing enemies it Ignites to have a chance to explode on death.",敵にヒットを与えるあらゆる種類のスキルをサポートし、発火させた敵が一定確率で爆発するようにする。
"Supports any skill that Hit enemies, causing enemies it kills to grant more Life Flask charges.",敵をヒットするスキルをサポートし、そのスキルでキルした敵が付与するライフフラスコチャージをより多くする。
"Supports any skill that Hit enemies, causing enemies it kills to grant more Life Flasks charges.",敵をヒットするスキルをサポートし、そのスキルでキルした敵が付与するライフフラスコチャージをより多くする。
"Supports any skill that Hit enemies, causing enemies it kills to grant more Mana Flask charges.",敵をヒットするスキルをサポートし、そのスキルでキルした敵が付与するマナフラスコチャージをより多くする。
"Supports any skill that Hit enemies, causing enemies it kills to grant more Mana Flasks charges.",敵をヒットするスキルをサポートし、そのスキルでキルした敵が付与するマナフラスコチャージをより多くする。
"Supports any skill that Hit enemies, causing inflicted Ignite to deal more damage but its Hit to deal less damage.",敵をヒットするスキルをサポートし、付与した発火のダメージを上昇させるが、ヒットのダメージが低下するようにする。
"Supports any skill that Hit enemies, causing inflicted Ignites to deal more damage but its Hit to deal less damage.",敵をヒットするスキルをサポートし、付与した発火のダメージを上昇させるが、ヒットのダメージが低下するようにする。
"Supports any skill that Hit enemies, causing it to Consume Freeze on Igniting a Frozen enemy to boost the BuffEffect of the Ignite.",敵にヒットを与えるあらゆる種類のスキルをサポートし、凍結状態の敵を発火させた時に凍結を消費し、発火の効果をブーストする。
"Supports any skill that Hit enemies, causing it to Consume Freeze on Igniting a Frozen enemy to boost the BuffEffect of the Ignites.",敵にヒットを与えるあらゆる種類のスキルをサポートし、凍結状態の敵を発火させた時に凍結を消費し、発火の効果をブーストする。
"Supports any skill that Hit enemies, causing it to Consume Freeze on Igniting a Frozen enemy to boost the effect of the Ignite.",敵にヒットを与えるあらゆる種類のスキルをサポートし、凍結状態の敵を発火させた時に凍結を消費し、発火の効果をブーストする。
"Supports any skill that Hit enemies, causing it to Consume Freeze on Igniting a Frozen enemy to boost the effect of the Ignites.",敵にヒットを与えるあらゆる種類のスキルをサポートし、凍結状態の敵を発火させた時に凍結を消費し、発火の効果をブーストする。
"Supports any skill that Hit enemies, causing it to Knock Back enemies.",敵にヒットを与えるスキルをサポートし、敵をノックバックするようにする。
"Supports any skill that Hit enemies, causing it to create an icy vortex on Shattering an enemy.",敵をヒットするスキルをサポートし、敵を粉砕した時に氷のヴォーテックスを生成する。
"Supports any skill that Hit enemies, causing it to create patches of Chilled Ground around Frozen enemies.",敵をヒットするスキルをサポートし、凍結状態の敵の周囲に冷却領域をまだらに生成する。
"Supports any skill that Hit enemies, causing it to deal less damage but inflict more potent Bleeding.",敵をヒットするスキルをサポートし、与えるダメージを低下させるが、より効果の強い出血を付与できるようにする。
"Supports any skill that Hit enemies, causing it to deal less damage but inflict more potent Poison.",敵をヒットするスキルをサポートし、与えるダメージを低下させるが、より効果の強い毒を付与できるようにする。
"Supports any skill that Hit enemies, causing it to deal more Elemental Damage Damage but be unable to inflict Elemental Ailment.",敵にヒットを与えるスキルをサポートし、与える元素ダメージを上昇させるが、元素系状態異常を付与できなくする。
"Supports any skill that Hit enemies, causing it to deal more Elemental Damage Damage but be unable to inflict Elemental Ailments.",敵にヒットを与えるスキルをサポートし、与える元素ダメージを上昇させるが、元素系状態異常を付与できなくする。
"Supports any skill that Hit enemies, causing it to deal more Elemental Damage Damage but be unable to inflict ElementalAilments.",敵にヒットを与えるスキルをサポートし、与える元素ダメージを上昇させるが、元素系状態異常を付与できなくする。
"Supports any skill that Hit enemies, causing it to deal more Elemental Damage but be unable to inflict Elemental Ailment.",敵にヒットを与えるスキルをサポートし、与える元素ダメージを上昇させるが、元素系状態異常を付与できなくする。
"Supports any skill that Hit enemies, causing it to deal more Elemental Damage but be unable to inflict Elemental Ailments.",敵にヒットを与えるスキルをサポートし、与える元素ダメージを上昇させるが、元素系状態異常を付与できなくする。
"Supports any skill that Hit enemies, causing it to deal more Elemental Damage but be unable to inflict ElementalAilments.",敵にヒットを与えるスキルをサポートし、与える元素ダメージを上昇させるが、元素系状態異常を付与できなくする。
"Supports any skill that Hit enemies, causing it to deal more ElementalDamage but be unable to inflict Elemental Ailment.",敵にヒットを与えるスキルをサポートし、与える元素ダメージを上昇させるが、元素系状態異常を付与できなくする。
"Supports any skill that Hit enemies, causing it to deal more ElementalDamage but be unable to inflict Elemental Ailments.",敵にヒットを与えるスキルをサポートし、与える元素ダメージを上昇させるが、元素系状態異常を付与できなくする。
"Supports any skill that Hit enemies, causing it to deal more ElementalDamage but be unable to inflict ElementalAilments.",敵にヒットを与えるスキルをサポートし、与える元素ダメージを上昇させるが、元素系状態異常を付与できなくする。
"Supports any skill that Hit enemies, causing it to deal more Melee Physical Damage to Bleeding Enemies, but be unable to inflict Bleeding itself. Supported Skill also inflict Incision on Hit.",敵にヒットを与えるスキルをサポートし、出血状態の敵に与える近接物理ダメージが上昇するが、サポートされたスキルでは出血を付与できなくなってしまう。サポートされたスキルはヒット時に切開を付与する。
"Supports any skill that Hit enemies, causing it to deal more Melee Physical Damage to Bleeding Enemies, but be unable to inflict Bleeding itself. Supported Skill also inflict Incision on HitDamage.",敵にヒットを与えるスキルをサポートし、出血状態の敵に与える近接物理ダメージが上昇するが、サポートされたスキルでは出血を付与できなくなってしまう。サポートされたスキルはヒット時に切開を付与する。
"Supports any skill that Hit enemies, causing it to deal more Melee Physical Damage to Bleeding Enemies, but be unable to inflict Bleeding itself. Supported Skills also inflict Incision on Hit.",敵にヒットを与えるスキルをサポートし、出血状態の敵に与える近接物理ダメージが上昇するが、サポートされたスキルでは出血を付与できなくなってしまう。サポートされたスキルはヒット時に切開を付与する。
"Supports any skill that Hit enemies, causing it to deal more Melee Physical Damage to Bleeding Enemies, but be unable to inflict Bleeding itself. Supported Skills also inflict Incision on HitDamage.",敵にヒットを与えるスキルをサポートし、出血状態の敵に与える近接物理ダメージが上昇するが、サポートされたスキルでは出血を付与できなくなってしまう。サポートされたスキルはヒット時に切開を付与する。
"Supports any skill that Hit enemies, causing it to deal more Melee Physical Damage to Bleeding Enemy, but be unable to inflict Bleeding itself. Supported Skill also inflict Incision on Hit.",敵にヒットを与えるスキルをサポートし、出血状態の敵に与える近接物理ダメージが上昇するが、サポートされたスキルでは出血を付与できなくなってしまう。サポートされたスキルはヒット時に切開を付与する。
"Supports any skill that Hit enemies, causing it to deal more Melee Physical Damage to Bleeding Enemy, but be unable to inflict Bleeding itself. Supported Skill also inflict Incision on HitDamage.",敵にヒットを与えるスキルをサポートし、出血状態の敵に与える近接物理ダメージが上昇するが、サポートされたスキルでは出血を付与できなくなってしまう。サポートされたスキルはヒット時に切開を付与する。
"Supports any skill that Hit enemies, causing it to deal more Melee Physical Damage to Bleeding Enemy, but be unable to inflict Bleeding itself. Supported Skills also inflict Incision on Hit.",敵にヒットを与えるスキルをサポートし、出血状態の敵に与える近接物理ダメージが上昇するが、サポートされたスキルでは出血を付与できなくなってしまう。サポートされたスキルはヒット時に切開を付与する。
"Supports any skill that Hit enemies, causing it to deal more Melee Physical Damage to Bleeding Enemy, but be unable to inflict Bleeding itself. Supported Skills also inflict Incision on HitDamage.",敵にヒットを与えるスキルをサポートし、出血状態の敵に与える近接物理ダメージが上昇するが、サポートされたスキルでは出血を付与できなくなってしまう。サポートされたスキルはヒット時に切開を付与する。
"Supports any skill that Hit enemies, causing it to deal more Melee PhysicalDamage to Bleeding Enemies, but be unable to inflict Bleeding itself. Supported Skill also inflict Incision on Hit.",敵にヒットを与えるスキルをサポートし、出血状態の敵に与える近接物理ダメージが上昇するが、サポートされたスキルでは出血を付与できなくなってしまう。サポートされたスキルはヒット時に切開を付与する。
"Supports any skill that Hit enemies, causing it to deal more Melee PhysicalDamage to Bleeding Enemies, but be unable to inflict Bleeding itself. Supported Skill also inflict Incision on HitDamage.",敵にヒットを与えるスキルをサポートし、出血状態の敵に与える近接物理ダメージが上昇するが、サポートされたスキルでは出血を付与できなくなってしまう。サポートされたスキルはヒット時に切開を付与する。
"Supports any skill that Hit enemies, causing it to deal more Melee PhysicalDamage to Bleeding Enemies, but be unable to inflict Bleeding itself. Supported Skills also inflict Incision on Hit.",敵にヒットを与えるスキルをサポートし、出血状態の敵に与える近接物理ダメージが上昇するが、サポートされたスキルでは出血を付与できなくなってしまう。サポートされたスキルはヒット時に切開を付与する。
"Supports any skill that Hit enemies, causing it to deal more Melee PhysicalDamage to Bleeding Enemies, but be unable to inflict Bleeding itself. Supported Skills also inflict Incision on HitDamage.",敵にヒットを与えるスキルをサポートし、出血状態の敵に与える近接物理ダメージが上昇するが、サポートされたスキルでは出血を付与できなくなってしまう。サポートされたスキルはヒット時に切開を付与する。
"Supports any skill that Hit enemies, causing it to deal more Melee PhysicalDamage to Bleeding Enemy, but be unable to inflict Bleeding itself. Supported Skill also inflict Incision on Hit.",敵にヒットを与えるスキルをサポートし、出血状態の敵に与える近接物理ダメージが上昇するが、サポートされたスキルでは出血を付与できなくなってしまう。サポートされたスキルはヒット時に切開を付与する。
"Supports any skill that Hit enemies, causing it to deal more Melee PhysicalDamage to Bleeding Enemy, but be unable to inflict Bleeding itself. Supported Skill also inflict Incision on HitDamage.",敵にヒットを与えるスキルをサポートし、出血状態の敵に与える近接物理ダメージが上昇するが、サポートされたスキルでは出血を付与できなくなってしまう。サポートされたスキルはヒット時に切開を付与する。
"Supports any skill that Hit enemies, causing it to deal more Melee PhysicalDamage to Bleeding Enemy, but be unable to inflict Bleeding itself. Supported Skills also inflict Incision on Hit.",敵にヒットを与えるスキルをサポートし、出血状態の敵に与える近接物理ダメージが上昇するが、サポートされたスキルでは出血を付与できなくなってしまう。サポートされたスキルはヒット時に切開を付与する。
"Supports any skill that Hit enemies, causing it to deal more Melee PhysicalDamage to Bleeding Enemy, but be unable to inflict Bleeding itself. Supported Skills also inflict Incision on HitDamage.",敵にヒットを与えるスキルをサポートし、出血状態の敵に与える近接物理ダメージが上昇するが、サポートされたスキルでは出血を付与できなくなってしまう。サポートされたスキルはヒット時に切開を付与する。
"Supports any skill that Hit enemies, causing it to deal more damage against enemies on Low Life, as well as dealing more damage while you are on Low Life.",敵をヒットするスキルをサポートし、低ライフ状態の敵に対してダメージを上昇させる。またプレイヤーが低ライフ時に与えるダメージが上昇させる。
"Supports any skill that Hit enemies, causing it to deal more damage against enemies on Low Life.",敵をヒットするスキルをサポートし、低ライフ状態の敵に対してダメージを上昇させる。
"Supports any skill that Hit enemies, causing it to deal more damage with Critical Hit but have less Critical Hit chance.",敵にヒットを与えるスキルをサポートし、クリティカルヒットのダメージを上昇させるが、クリティカルヒット率を低下させる。
"Supports any skill that Hit enemies, causing it to deal more damage with CriticalHits but have less CriticalHit chance.",敵にヒットを与えるスキルをサポートし、クリティカルヒットのダメージを上昇させるが、クリティカルヒット率を低下させる。
"Supports any skill that Hit enemies, causing it to inflict Bleeding.",敵にヒットを与えるスキルをサポートし、出血を付与するようにする。
"Supports any skill that Hit enemies, causing it to inflict Exposure when Igniting.",敵をヒットするスキルをサポートし、敵を発火させた時に曝露を付与するようにする。
"Supports any skill that Hit enemies, causing it to inflict Exposure when inflicting Shock.",敵をヒットするスキルをサポートし、敵を感電させた時に曝露を付与するようにする。
"Supports any skill that Hit enemies, causing it to inflict Exposure when inflicting Shocks.",敵をヒットするスキルをサポートし、敵を感電させた時に曝露を付与するようにする。
"Supports any skill that Hit enemies, causing it to inflict Exposure when it Critically Hit an enemy.",敵をヒットするスキルをサポートし、敵にクリティカルヒットを与えた時に曝露を付与するようにする。
"Supports any skill that Hit enemies, causing it to refresh Ignite on Critical Hit.",敵をヒットするスキルをサポートし、クリティカルヒット時に発火の持続時間を更新するようにする。
"Supports any skill that Hit enemies, causing it to refresh Ignite on CriticalHit.",敵をヒットするスキルをサポートし、クリティカルヒット時に発火の持続時間を更新するようにする。
"Supports any skill that Hit enemies, causing it to refresh Ignites on Critical Hit.",敵をヒットするスキルをサポートし、クリティカルヒット時に発火の持続時間を更新するようにする。
"Supports any skill that Hit enemies, causing it to refresh Ignites on CriticalHit.",敵をヒットするスキルをサポートし、クリティカルヒット時に発火の持続時間を更新するようにする。
"Supports any skill that Hit enemies, causing its Ignite to be inflicted less often but last longer.",敵をヒットするスキルをサポートし、発火の付与回数を下げるが、より長く持続するようにする。
