source,translation
Dezzic Burstbug,デジック・バーストバグ
Dezzic Nettler,デジック・ネトラー
Krell Skullcrawler,クレル・スカルクローラー
Krell Fleshgouger,クレル・フレッシュゴージャー
Krell Throatgnasher,クレル・スロートグナッシャー
Cecaelian Angler,セカエリアンの釣り人
Cecaelian Ravager,セカエリアンのラヴェジャー
Cecaelian Crab,セカエリアン・クラブ
Starmad Caller,星狂いの呼び手
Gold-melted Bonemass,溶金のボーンマス
Stardrunk Blacksmith,星酔いの鍛冶屋
Ylth Eater,イルス・イーター
Ylth Grabber,イルス・グラバー
Ylth Spewer,イルス・スピュワー
Starlit Defiler,星明かりの冒涜者
Starlit Harvester,星明かりのハーベスター
Starlit Bladeflesh,星明かりのブレイドフレッシュ
Starlit Pincerflesh,星明りのピンサーフレッシュ
Starlit Reaperflesh,星明りのリーパーフレッシュ
Starlit Faceless,星明りのフェイスレス
Starlit Nymph,星明りのニンフ
Starlit Broodbeetle,星明りのブルードビートル
Starlit Grotesque,星明りのグロテスク
Starlit Statuesque,星明りの彫像体
The Improbable Spawn,ありえざる落とし子
Chilling Volatile Verisium,冷気のボラタイルヴェリシウム
Engulfing Volatile Verisium,飲み込むボラタイルヴェリシウム
Raging Volatile Verisium,憤怒のボラタイルヴェリシウム
The Amalgamite,アマルガマイト
Raven Conspiracy,レイヴンコンスピラシー
Pure Fury,純粋な激怒
Pure Rage,純粋な憤怒
Pure Disgust,純粋な嫌悪
Pure Malice,純粋な悪意
Pure Spite,純粋な怨恨
Subsummation,従属召喚
"Phyx, Sentinel of the Spark",火花の番人、フィックス
Phyx Clone,フィックスクローン
"Phya, Sentinel of the Cradle",揺りかごの番人、フィア
Precursor Separator,先人の分離機
Precursor Extractor,先人の抽出機
Precursor Refiner,先人の製錬機
Precursor Displacer,先人の転移機
Ailith,エイリス
Verisium Sentry,ヴェリシウムの番兵
Precursor Driller,先人のドリラー
Precursor Refractor,先人の屈折機
Precursor Spherator,先人のスフィアレーター
Precursor Fabricator,先人の製造機
"Uhtred, the Stardrinker",星を飲むもの、ウートレド
Spirit Of The Abyss,深淵の幽霊
Gwendolyn Albright,グウェンドリン・オルブライト
Sebastian Carroway,セバスチャン・キャロウェイ
Treasure Hunter,トレジャーハンター
"Styrn, Fallen Knight of Aldur",アルダーの堕ちた騎士、スターン
"Medved, the Fallen Seer",堕ちた予言者、メドヴェッド
Precursor Relocater,先人の再配置機
Verisium Comet-Spawn,ヴェリシウム隕石のスポーン
Bitter Core,ビッターコア
Verisium Manifestation,ヴェリシウムの具現化
Wardbound Caster,ワードバウンドキャスター
