source,translation
"With at least 40 Dexterity in Radius, Ice Shot Pierces an additional Target",範囲内に器用さが40以上あれば、アイスショットは追加の対象を1体貫通する
"With at least 40 Dexterity in Radius, Ice Shot Pierces {0} additional Targets",範囲内に器用さが40以上あれば、アイスショットは追加の対象を{0}体貫通する
"With at least 40 Dexterity in Radius, Ice Shot has {0}% increased Area of Effect",範囲内に器用さが40以上あれば、アイスショットの効果範囲が{0}%増加する
{0}% increased Life Recovery Rate per 10 Strength on Allocated Passives in Radius,範囲内の割り当て済みパッシブにある筋力10ごとにライフ回復レートが{0}%増加する
{0}% reduced Life Recovery Rate per 10 Strength on Allocated Passives in Radius,範囲内の割り当て済みパッシブにある筋力10ごとにライフ回復レートが{0}%減少する
{0}% increased Life Recovery Rate per 10 Strength on Unallocated Passives in Radius,範囲内の未割り当てパッシブにある筋力10ごとにライフ回復レートが{0}%増加する
{0}% reduced Life Recovery Rate per 10 Strength on Unallocated Passives in Radius,範囲内の未割り当てパッシブにある筋力10ごとにライフ回復レートが{0}%減少する
"Passives granting Lightning Resistance or all Elemental Resistances in Radius
also grant an equal chance to gain a Power Charge on Kill",範囲内の雷耐性または全ての元素耐性を付与するパッシブは同じ数値のキル時パワーチャージ獲得確率も付与する
"With at least 40 Intelligence in Radius, Rolling Magma fires an additional Projectile",範囲内に知性が40以上あれば、ローリングマグマは投射物を追加で1個放つ
"With at least 40 Intelligence in Radius, Rolling Magma fires {0} additional Projectiles",範囲内に知性が40以上あれば、ローリングマグマは投射物を追加で{0}個放つ
"With at least 40 Intelligence in Radius, Rolling Magma
has {0}% increased Area of Effect per Chain",範囲内に知性が40以上あれば、ローリングマグマは連鎖1回ごとに効果範囲が{0}%増加する
"With at least 40 Intelligence in Radius, Rolling Magma
has {0}% reduced Area of Effect per Chain",範囲内に知性が40以上あれば、ローリングマグマは連鎖1回ごとに効果範囲が{0}%減少する
{0}% increased Mana Recovery Rate per 10 Intelligence on Allocated Passives in Radius,範囲内の割り当て済みパッシブにある知性10ごとにマナ回復レートが{0}%増加する
{0}% reduced Mana Recovery Rate per 10 Intelligence on Allocated Passives in Radius,範囲内の割り当て済みパッシブにある知性10ごとにマナ回復レートが{0}%減少する
{0}% increased Mana Recovery Rate per 10 Intelligence on Unallocated Passives in Radius,範囲内で未割り当てパッシブの知性10ごとにマナ回復レートが{0}%増加する
{0}% reduced Mana Recovery Rate per 10 Intelligence on Unallocated Passives in Radius,範囲内で未割り当てパッシブの知性10ごとにマナ回復レートが{0}%減少する
"With at least 40 Strength in Radius, Molten Strike fires an additional Projectile",範囲内に筋力が40以上あれば、モルテンストライクは投射物を追加で1個放つ
"With at least 40 Strength in Radius, Molten Strike fires {0} additional Projectiles",範囲内に筋力が40以上あれば、モルテンストライクは投射物を追加で{0}個放つ
"With at least 40 Strength in Radius, Molten Strike has {0}% increased Area of Effect",範囲内に筋力が40以上あれば、モルテンストライクの効果範囲が{0}%増加する
{0}% increased Movement Speed per 10 Dexterity on Unallocated Passives in Radius,範囲内の未割り当てパッシブにある器用さ10ごとにマナ自動回復レートが{0}%減少する
{0}% reduced Movement Speed per 10 Dexterity on Unallocated Passives in Radius,範囲内で未割り当てパッシブにある器用さ10ごとにマナ自動回復レートが{0}%減少する
{0}% increased Effect of non-Keystone Passive Skills in Radius,範囲内のキーストーン以外のパッシブスキルの効果が{0}%増加する
{0}% reduced Effect of non-Keystone Passive Skills in Radius,範囲内のキーストーン以外のパッシブスキルの効果が{0}%減少する
Notable Passive Skills in Radius grant nothing,範囲内のノータブルパッシブは何も付与しない
"{0}% increased Effect of Jewel Socket Passive Skills
containing Corrupted Rare Jewels","コラプト状態のレアジュエルをはめている
ジュエルソケットパッシブスキルの効果が{0}%増加する"
"{0}% reduced Effect of Jewel Socket Passive Skills
containing Corrupted Rare Jewels","コラプト状態のレアジュエルをはめている
ジュエルソケットパッシブスキルの効果が{0}%減少する"
"{0}% increased Effect of Jewel Socket Passive Skills
containing Corrupted Magic Jewels","コラプト状態のマジックジュエルをはめている
ソケットパッシブスキルの効果が{0}%増加する"
"{0}% reduced Effect of Jewel Socket Passive Skills
containing Corrupted Magic Jewels","コラプト状態のマジックジュエルをはめている
ソケットパッシブスキルの効果が{0}%減少する"
"With at least 40 Dexterity in Radius, Galvanic Arrow deals {0}% increased Area Damage",範囲内に器用さが40以上あれば、ガルバニックアローの範囲ダメージが{0}%増加する
"With at least 40 Dexterity in Radius, Galvanic Arrow deals {0}% reduced Area Damage",範囲内に器用さが40以上あれば、ガルバニックアローの範囲ダメージが{0}%減少する
Passive Skills in Radius also grant: {0}% increased Unarmed Attack Speed with Melee Skills,範囲内のパッシブスキルは次のものも付与する: 近接スキルの素手アタックスピードが{0}%増加する
Passive Skills in Radius also grant: {0}% reduced Unarmed Attack Speed with Melee Skills,範囲内のパッシブスキルは次のものも付与する: 近接スキルの素手アタックスピードが{0}%減少する
"With at least 40 Intelligence in Radius, Spark fires an additional Projectile",範囲内に知性が40以上あれば、スパークは投射物を追加で1個放つ
"With at least 40 Intelligence in Radius, Spark fires {0} additional Projectiles",範囲内に知性が40以上あれば、スパークは投射物を追加で{0}個放つ
"With at least 40 Intelligence in Radius, Spark fires Projectiles in a circle",範囲内に知性が40以上あれば、スパークは投射物を放射状にに放つ
"With 40 total Dexterity and Strength in Radius, Spectral Shield Throw Chains +{0} times",範囲内に器用さと筋力が合計40あれば、スペクトラルスローは+{0}回連鎖する
"With 40 total Dexterity and Strength in Radius, Spectral Shield Throw fires {0}% more Shard Projectiles",範囲内に器用さおよび筋力の合計が40あれば、スペクトラルシールドスローの放つ投射物シャードの数が{0}%上昇する
"With 40 total Dexterity and Strength in Radius, Spectral Shield Throw fires {0}% less Shard Projectiles",範囲内に器用さおよび筋力の合計が40あれば、スペクトラルシールドスローの放つ投射物シャードの数が{0}%低下する
"With at least 40 Dexterity in Radius, Spectral Throw has {0}% chance on Hit to give a Vaal soul to Vaal Spectral Throw",範囲内に器用さが40以上あれば、スペクトラルスローはヒット時に{0}%の確率でヴァールスペクトラルスローにヴァールソウルを1与える
"With at least 40 Intelligence in Radius, Raised Spectres have a {0}% chance to gain Soul Eater for 20 seconds on Kill",範囲内に知性が40以上ある場合、蘇生したスペクターは敵を倒した時に{0}%の確率でソウルイーターを20秒間獲得する
"With at least 40 Dexterity in Radius, Split Arrow fires Projectiles in Parallel",範囲内に器用さが40以上あれば、スプリットアローは投射物を平行に放つ
"With at least 40 Intelligence in Radius, Raised
Zombies' Slam Attack has {0}% increased Cooldown Recovery Rate",範囲内に知性が40以上あれば、蘇生したソンビのスラムアタックのクールダウン解消レートが{0}%増加する
"With at least 40 Intelligence in Radius, Raised Zombies' Slam
Attack deals {0}% increased Damage",範囲内に知性が40以上あれば、蘇生したゾンビのスラムアタックのダメージが{0}%増加する
Legacy of {0},{0}の遺産
All Mage's Legacies have {0}% increased effect per duplicate Mage's Legacy you have,全てのメイジの遺産は重複したメイジの遺産ごとに効果が{0}%増加する
Has no Accuracy Penalty from Range,遠距離での命中力ペナルティがなくなる
Causes Daze buildup equal to {0}% of Damage dealt,与えたダメージの{0}%と同量の眩暈蓄積を引き起こす
{0} Weapon Range per 10% Quality,品質10%ごとに武器の攻撃距離 {0}
Lose {0}% of Infernal Flame on reaching maximum Infernal Flame,インファーナルフレイムが最大値に達した時にインファーナルフレイムの{0}%を失う
Lose all Infernal Flame on reaching maximum Infernal Flame,インファーナルフレイムが最大値に達した時にインファーナルフレイムを全て失う
"{0}% of Life Loss from Hits is prevented, then that much Life is lost over 4 seconds instead",ヒットによるライフ喪失の{0}%を防ぎ、同量のライフを代わりに4秒間かけて失う
{0}% of Infernal Flame lost per second if none was gained in the past 2 seconds,過去2秒以内にインファーナルフレイムを一切獲得していなければ毎秒インファーナルフレイムの{0}%を失う
Lose Adrenaline when you cease to be Flame-Touched,炎に触れられし者でなくなった時アドレナリンを失う
"Lose all Frenzy, Endurance, and Power Charges when you Move",移動時にフレンジーチャージ、エンデュランスチャージおよびパワーチャージを全て失う
Lose all Fanatic Charges on reaching Maximum Fanatic Charges,ファナティックチャージが最大数に達した時にファナティックチャージを全て失う
Lose all Power Charges when you Block,ブロック時にパワーチャージを全て失う
Lose all Rage on reaching Maximum Rage,憤怒が最大数に達した時に全ての憤怒を失う
Lose all Tailwind when Hit,ヒットを受けた時に追い風を全て失う
Lose {0}% of maximum Energy Shield when you deal a Critical Hit,プレイヤーがクリティカルヒットを与えた時にエナジーシールドの{0}%を失う
Lose {0}% of maximum Life and Energy Shield when you use a Chaos Skill,プレイヤーが混沌スキルを使用した時にライフとエナジーシールドの{0}%を失う
Lose {0}% of maximum Life when you deal a Critical Hit,プレイヤーがクリティカルヒットを与えた時にライフの{0}%を失う
Lose {0}% of maximum Mana when you use an Attack Skill,プレイヤーがアタックスキルを使用した時にマナの{0}%を失う
Lose a Power Charge each second if you have not Detonated Mines Recently,直近マインを起爆していなければ毎秒パワーチャージを1個失う
Lose {0} Life when you use a Skill,スキルを使用した時に{0}のライフを失う
Lose {0} Mana when you use a Skill,プレイヤーがスキルを使用した時に{0}のマナを失う
Lose an Eaten Soul every second while no Unique Enemy is in your Presence,ユニークの敵が存在しない場合プレイヤーの毎秒喰らったソウルを1個失う
Lose an Eaten Soul every {0} seconds while no Unique Enemy is in your Presence,ユニークの敵が存在しない場合プレイヤーの{0}秒ごとに喰らったソウルを1個失う
You are considered on Low Life while at {0}% of maximum Life or below instead,最大ライフが{0}%以下の時に代わりにプレイヤーは低ライフ状態として見なされる
You are considered on Low Mana while at {0}% of maximum Mana or below instead,マナが最大間の{0}%以下の時に代わりに低マナ状態として見なされる
{0}% increased Stun Buildup with Maces,メイスによるスタン蓄積が{0}%増加する
{0}% reduced Stun Buildup with Maces,メイスによるスタン蓄積が{0}%減少する
{0}% chance to cause an additional Aftershock with Mace Slams,メイススラムは{0}%の確率で余震を追加で1回発生させる
Strike Skills using Maces have {0}% chance to deal Splash Damage,メイスを使用したストライクスキルは{0}%の確率でスプラッシュダメージを与える
{0}% increased Rarity of Items Dropped by Slain Magic Enemies,マジックの敵を倒してドロップしたアイテムのレアリティが{0}%増加する
{0}% reduced Rarity of Items Dropped by Slain Magic Enemies,マジックの敵を倒してドロップしたアイテムのレアリティが{0}%減少する
Rolling Magma fires an additional Projectile,ローリングマグマは投射物を追加で1個放つ
Rolling Magma fires {0} additional Projectiles,ローリングマグマは投射物を追加で{0}個放つ
Rolling Magma has {0}% increased Area of Effect per Chain,ローリングマグマは連鎖1回ごとに効果範囲が{0}%増加する
Rolling Magma has {0}% reduced Area of Effect per Chain,ローリングマグマは連鎖1回ごとに効果範囲が{0}%減少する
{0}% increased chance to Maim,重傷付与確率が{0}%増加する
{0}% reduced chance to Maim,重傷付与確率が{0}%減少する
{0}% increased Effect of Maim,重傷の効果が{0}%増加する
{0}% reduced Effect of Maim,重傷の効果が{0}%減少する
Enemies you Fully Armour Break are Maimed,完全アーマー破壊状態の敵は重傷状態になる
{0}% chance to Maim Enemies on Critical Hit with Attacks,アタックによるクリティカルヒット時に{0}%の確率で敵に重傷を付与する
Attacks have {0}% chance to Maim on Hit,アタックはヒット時に{0}%の確率で重傷を付与する
Attacks always Maim on Hit,アタックはヒット時に重傷を付与する
{0}% increased Main Hand Attack Damage while wielding two different Weapon Types,両手に異なる種類の武器を装備してる時にメインハンドのアタックダメージが{0}%増加する
{0}% reduced Main Hand Attack Damage while wielding two different Weapon Types,両手に異なる種類の武器を装備してる時にメインハンドのアタックダメージが{0}%減少する
{0}% more Main Hand attack speed,メインハンドのアタックスピードが{0}%上昇する
{0}% less Main Hand attack speed,メインハンドのアタックスピードが{0}%低下する
Gain {0} Life per Enemy Hit with Main Hand Claw Attacks,メインハンドの鉤爪アタックにより敵を1体ヒットするごとに{0}のライフを獲得する
Lose {0} Life per Enemy Hit with Main Hand Claw Attacks,メインハンドの鉤爪アタックにより敵を1体ヒットするごとに{0}のライフを失う
"{0}% increased Main Hand Critical Hit Chance per
Murderous Eye Jewel affecting you, up to a maximum of 200%",プレイヤーに影響している凶暴な眼のジュエル1個ごとにメインハンドのクリティカルヒット率が{0}%、最大200%増加する
"{0}% reduced Main Hand Critical Hit Chance per
Murderous Eye Jewel affecting you",プレイヤーに影響している凶暴な眼のジュエル1個ごとにメインハンドのクリティカルヒット率が{0}%減少する
{0}% increased Attack Damage with Main Hand while Dual Wielding,二刀流中はメインハンドのアタックダメージが{0}%増加する
{0}% reduced Attack Damage with Main Hand while Dual Wielding,二刀流中はメインハンドのアタックダメージが{0}%減少する
Your hits inflict Malediction,ヒットは呪詛状態を付与する
Malevolence has {0}% reduced Mana Reservation Efficiency,マレヴォレンスのマナリザーブ効率が{0}%減少する
Malevolence has {0}% increased Mana Reservation Efficiency,マレヴォレンスのマナリザーブ効率が{0}%増加する
Pestilent Strike has {0}% increased Area of Effect,ペスティレントストライクの効果範囲が{0}%増加する
Pestilent Strike has {0}% reduced Area of Effect,ペスティレントストライクの効果範囲が{0}%減少する
Pestilent Strike deals {0}% increased Damage,ペスティレントストライクのダメージが{0}%増加する
Pestilent Strike deals {0}% reduced Damage,ペスティレントストライクのダメージが{0}%減少する
Pestilent Strike has {0}% increased Duration,ペスティレントストライクの持続時間が{0}%増加する
Pestilent Strike has {0}% reduced Duration,ペスティレントストライクの持続時間が{0}%減少する
Gain {0}% of Maximum Mana as Armour,最大マナの{0}%をアーマーとして獲得する
{0}% increased Mana Cost Efficiency if you have Dodge Rolled Recently,直近ドッジロールをしていればマナコスト効率が{0}%増加する
{0}% reduced Mana Cost Efficiency if you have Dodge Rolled Recently,直近ドッジロールをしていればマナコスト効率が{0}%減少する
{0}% increased Mana Cost Efficiency if you haven't Dodge Rolled Recently,直近ドッジロールしていなければマナコスト効率が{0}%増加する
{0}% reduced Mana Cost Efficiency if you haven't Dodge Rolled Recently,直近ドッジロールしていなければマナコスト効率が{0}%減少する
{0}% increased Cost of Channelling Skills,チャネリングスキルのコストが{0}%増加する
{0}% reduced Cost of Channelling Skills,チャネリングスキルのコストが{0}%減少する
{0}% increased Cost of Skills that throw Traps or Mines,トラップまたはマインを投げるスキルのコストが{0}%増加する
{0}% reduced Cost of Skills that throw Traps or Mines,トラップまたはマインを投げるスキルのコストが{0}%減少する
{0}% increased Cost of Skills that throw Traps,トラップを投げるスキルのコストが{0}%増加する
{0}% reduced Cost of Skills that throw Traps,トラップを投げるスキルのコストが{0}%減少する
{0}% increased Mana Cost of Skills per 10 Devotion,信仰心10ごとにスキルのマナコストが{0}%増加する
{0}% reduced Mana Cost of Skills per 10 Devotion,信仰心10ごとにスキルのマナコストが{0}%減少する
Lose {0}% of maximum Mana per Second,毎秒マナの{0}%を失う
Lose {0} Mana per Second,毎秒{0}のマナを失う
{0}% increased Mana Flask Charges gained,獲得マナフラスコチャージが{0}%増加する
{0}% reduced Mana Flask Charges gained,獲得マナフラスコチャージが{0}%減少する
"Mana Flask Effects are not removed when Unreserved Mana is Filled
Mana Flask Effects do not Queue","未リザーブマナが満タンになってもマナフラスコの効果は取り除かれない
マナフラスコの効果は蓄積しない"
Mana Flasks used while on Low Mana apply Recovery Instantly,低マナ状態の時に使用したマナフラスコは回復を即時に適用する
Mana Flasks gain {0} Charge every 3 seconds,3秒ごとにマナフラスコのチャージを{0}獲得する
Mana Flasks gain {0} Charges every 3 seconds,3秒ごとにマナフラスコのチャージを{0}獲得する
Gain {0} Mana per Enemy Hit with Attacks if you've used a Mana Flask in the past 10 seconds,過去10秒間にマナフラスコを使用していれば、アタックでヒットを与えた敵1体ごとに{0}のマナを獲得する
Gain {0} Mana per Cursed Enemy Hit with Attacks,アタックでヒットを与えた呪い状態の敵1体ごとに{0}のマナを獲得する
Lose {0} Mana per Cursed Enemy Hit with Attacks,アタックでヒットを与えた呪い状態の敵1体ごとに{0}のマナを失う
Gain {0} Mana per Enemy Hit with Spells,スペルでヒットを与えた敵1体ごとに{0}のマナを獲得する
Lose {0} Mana per Enemy Hit with Spells,スペルでヒットを与えた敵1体ごとに{0}のマナを失う
Gain {0} Mana per Cursed Enemy Hit with Spells,スペルでヒットを与えた呪い状態の敵1体ごとに{0}のマナを獲得する
Lose {0} Mana per Cursed Enemy Hit with Spells,スペルでヒットを与えた呪い状態の敵1体ごとに{0}のマナを失う
Mana Leech recovers based on other Damage Types damage as well as Physical damage,マナリーチによる回復は物理ダメージだけでなく他のダメージタイプにも基づく
{0}% increased amount of Mana Leeched if you've dealt a Critical Hit Recently,直近クリティカルヒットを与えていればマナリーチ量が{0}%増加する
{0}% reduced amount of Mana Leeched if you've dealt a Critical Hit Recently,直近クリティカルヒットを与えていればマナリーチ量が{0}%減少する
Mana Leech effects also Recover Energy Shield,マナリーチ効果はエナジーシールドも回復する
{0} Maximum Mana per Level,1レベルごとに最大マナ {0}
Recover {0}% of your maximum Mana when you Block,ブロック時に最大マナの{0}%を回復する
Lose {0}% of your maximum Mana when you Block,ブロック時に最大マナの{0}%を失う
Regenerate {0} Mana per second if all Equipped Items are Corrupted,装備中のアイテムが全てコラプト状態ならば毎秒{0}のマナを自動回復する
Mana Recovery from Regeneration is not applied,自動回復によるマナ回復は適用されない
{0}% increased Mana Recovery rate per 10 Tribute,トリビュート10ごとにマナ回復レートが{0}%増加する
{0}% reduced Mana Recovery rate per 10 Tribute,トリビュート10ごとにマナ回復レートが{0}%減少する
{0}% increased Mana Recovery Rate during Effect of any Mana Flask,いずれかのマナフラスコ効果中はマナ回復レートが{0}%増加する
{0}% reduced Mana Recovery Rate during Effect of any Mana Flask,いずれかのマナフラスコ効果中はマナ回復レートが{0}%減少する
{0}% increased Mana Recovery rate while your Companion is in your Presence,コンパニオンがプレイヤーの存在下にいる間マナ回復レートが{0}%増加する
{0}% reduced Mana Recovery rate while your Companion is in your Presence,コンパニオンがプレイヤーの存在下にいる間マナ回復レートが{0}%減少する
{0}% increased Mana Recovery Rate if you haven't Killed Recently,直近敵を倒していなければマナ回復レートが{0}%増加する
{0}% reduced Mana Recovery Rate if you haven't Killed Recently,直近敵を倒していなければマナ回復レートが{0}%減少する
{0}% increased Mana Recovery Rate while affected by Clarity,クラリティの影響を受けている時にマナ回復レートが{0}%増加する
{0}% reduced Mana Recovery Rate while affected by Clarity,クラリティの影響を受けている時にマナ回復レートが{0}%減少する
{0}% more Mana Regeneration Rate,マナ自動回復レートが{0}%上昇する
{0}% less Mana Regeneration Rate,マナ自動回復レートが{0}%低下する
{0}% increased Mana Regeneration Rate while on Full Life,フルライフ状態の間マナ自動回復レートが{0}%増加する
{0}% reduced Mana Regeneration Rate while on Full Life,フルライフ状態の間マナ自動回復レートが{0}%減少する
{0}% increased Mana Regeneration Rate while not on Low Mana,低マナ状態でない時にマナ自動回復レートが{0}%増加する
{0}% reduced Mana Regeneration Rate while not on Low Mana,低マナ状態でない時にマナ自動回復レートが{0}%減少する
{0}% increased Mana Regeneration Rate while Shapeshifted,シェープシフト中マナ自動回復レートが{0}%増加する
{0}% reduced Mana Regeneration Rate while Shapeshifted,シェープシフト中マナ自動回復レートが{0}%減少する
{0}% increased Mana Regeneration Rate while Surrounded,包囲されている間マナ自動回復レートが{0}%増加する
{0}% reduced Mana Regeneration Rate while Surrounded,包囲されている間マナ自動回復レートが{0}%減少する
Regenerate {0} Mana per second if you've Hit an Enemy Recently,直近プレイヤーが敵をヒットしていれば毎秒{0}のマナを自動回復する
Regenerate {0} Mana per second if you've used a Movement Skill Recently,直近プレイヤーが移動スキルを使用していれば{0}のマナを自動回復する
Regenerate {0} Mana per Second per 10 Devotion,信仰心10ごとに毎秒{0}のマナを自動回復する
Regenerate {0} Mana per Second per Power Charge,パワーチャージ1個ごとに毎秒{0}のマナを自動回復する
Regenerate {0}% of maximum Mana per second if you've Hit an Enemy Recently,直近プレイヤーが敵をヒットしていればマナの{0}%を自動回復する
Regenerate {0}% of maximum Mana per second if you've inflicted Exposure Recently,直近プレイヤーが曝露を付与していれば毎秒マナの{0}%を自動回復する
Regenerate {0}% of maximum Mana per second for each Summoned Totem,召喚したトーテム1体ごとに毎秒マナの{0}%を自動回復する
Regenerate {0} Mana per Second while Dual Wielding,二刀流中は毎秒{0}のマナを自動回復する
Regenerate {0} Mana per Second while holding a Shield,盾装備中は毎秒{0}のマナを自動回復する
Regenerate {0} Mana per Second while on Consecrated Ground,神聖領域の上にいる時に毎秒{0}のマナを自動回復する
Regenerate {0} Mana per second while wielding a Staff,スタッフ装備中は毎秒{0}のマナを自動回復する
Regenerate {0} Mana per Second while you have Avian's Flight,鳥の飛行がある時に毎秒{0}のマナを自動回復する
{0}% increased Mana Regeneration Rate if you've dealt a Critical Hit Recently,直近プレイヤーがクリティカルヒットを与えていればマナ自動回復レートが{0}%増加する
{0}% reduced Mana Regeneration Rate if you've dealt a Critical Hit Recently,直近プレイヤーがクリティカルヒットを与えていればマナ自動回復レートが{0}%減少する
{0}% increased Mana Regeneration Rate if you have Frozen an Enemy Recently,直近プレイヤーが敵を凍結させた時にマナ自動回復レートが{0}%増加する
{0}% reduced Mana Regeneration Rate if you have Frozen an Enemy Recently,直近プレイヤーが敵を凍結させた時にマナ自動回復レートが{0}%減少する
{0}% increased Mana Regeneration Rate if you have Shocked an Enemy Recently,直近プレイヤーが敵を感電させていればマナ自動回復レートが{0}%増加する
{0}% reduced Mana Regeneration Rate if you have Shocked an Enemy Recently,直近プレイヤーが敵を感電させていればマナ自動回復レートが{0}%減少する
{0}% increased Mana Regeneration Rate if you've Hit a Cursed Enemy Recently,直近プレイヤーが呪い状態の敵をヒットしていればマナ自動回復レートが{0}%増加する
{0}% reduced Mana Regeneration Rate if you've Hit a Cursed Enemy Recently,直近プレイヤーが呪い状態の敵をヒットしていればマナ自動回復レートが{0}%減少する
{0}% increased Mana Regeneration Rate per Raised Spectre,蘇生したスペクター1体ごとにマナ自動回復レートが{0}%増加する
{0}% reduced Mana Regeneration Rate per Raised Spectre,蘇生したスペクター1体ごとにマナ自動回復レートが{0}%減少する
{0}% increased Mana Regeneration Rate while moving,移動中はマナ自動回復レートが{0}%増加する
{0}% reduced Mana Regeneration Rate while moving,移動中はマナ自動回復レートが{0}%減少する
{0}% increased Reservation of Skills that throw Mines,マインを投げるスキルのリザーブが{0}%増加する
{0}% reduced Reservation of Skills that throw Mines,マインを投げるスキルのリザーブが{0}%減少する
{0}% increased Mana Reservation Efficiency of Skills that throw Mines,マインを投げるスキルのマナリザーブ効率が{0}%増加する
{0}% reduced Mana Reservation Efficiency of Skills that throw Mines,マインを投げるスキルのマナリザーブ効率が{0}%減少する
{0}% reduced Mana Reservation Efficiency of Skills per 250 total Attributes,能力値の合計250ごとにスキルのマナリザーブ効率が{0}%減少する
{0}% increased Mana Reservation Efficiency of Skills per 250 total Attributes,能力値の合計250ごとにスキルのマナリザーブ効率が{0}%増加する
{0}% increased Reservation of Skills per 250 total Attributes,能力値の合計250ごとにスキルのリザーブが{0}%増加する
{0}% reduced Reservation of Skills per 250 total Attributes,能力値の合計250ごとにスキルのリザーブが{0}%減少する
{0}% increased Reservation of Curse Aura Skills,呪いオーラスキルのリザーブが{0}%増加する
{0}% reduced Reservation of Curse Aura Skills,呪いオーラスキルのリザーブが{0}%減少する
Manabond and Stormbind Freeze enemies as though dealing {0}% more Damage,マナボンドおよびストームバインドは{0}%上昇したダメージを与えたと仮定して敵を凍結させる
{0}% increased Manabond Damage,マナボンドのダメージが{0}%増加する
{0}% reduced Manabond Damage,マナボンドのダメージが{0}%減少する
Manabond Penetrates {0}% Lightning Resistance while on Low Mana,マナボンドは低マナ時に{0}%の雷耐性を貫通する
{0}% increased Manabond Area of Effect,マナボンドの効果範囲が{0}%増加する
{0}% reduced Manabond Area of Effect,マナボンドの効果範囲が{0}%減少する
Create a Fragment of Divinity in your Presence every 4 seconds,4秒ごとにプレイヤーの存在下に神性の欠片を1個生成する
Manifest Dancing Dervish also manifests a copy of Dancing Dervish,ダルヴィーシュの舞顕現はダルヴィーシュの舞のコピーをさらに1体出現させる
Manifest Dancing Dervish also manifests {0} copies of Dancing Dervish,ダルヴィーシュの舞顕現はダルヴィーシュの舞のコピーをさらに{0}体出現させる
{0} Red Beast in Area is replaced by a Harvest Beast,エリアの赤ビースト{0}体がハーベストビーストに置き換わる
{0} Red Beasts in Area are replaced by Harvest Beasts,エリアの赤ビースト{0}体がハーベストビーストに置き換わる
Abyss Pits have {0}% chance to spawn all Monsters as at least Magic,アビスの穴は{0}%の確率でスポーンする全てのモンスターが最低でもマジックになる
Abyss Pits spawn all Monsters as at least Magic,アビスの穴がスポーンする全てのモンスターが最低でもマジックになる
Abyss Cracks have {0}% chance to spawn all Monsters as at least Magic,アビスの亀裂は{0}%の確率でスポーンする全てのモンスターが最低でもマジックになる
Abyss Cracks spawn all Monsters as at least Magic,アビスの亀裂はスポーンする全てのモンスターが最低でもマジックになる
Abysses in Area have {0}% increased chance to lead to an Abyssal Depths,エリアのアビスがアビスの深淵に繋がる確率が{0}%増加する
Abysses in Area have {0}% reduced chance to lead to an Abyssal Depths,エリアのアビスがアビスの深淵に繋がる確率が{0}%減少する
{0}% increased chance of Lichborn Exiles,リッチボーンエグザイルになる確率が{0}%増加する
{0}% reduced chance of Lichborn Exiles,リッチボーンエグザイルになる確率が{0}%減少する
Abyssal Monsters grant {0}% increased Experience,アビスモンスターが付与する経験値が{0}%増加する
Abyssal Monsters grant {0}% reduced Experience,アビスモンスターが付与する経験値が{0}%減少する
Abyssal Monsters have {0}% increased Effectiveness,アビサルモンスターのエフェクティブが{0}%増加する
Abysses spawn {0}% increased Monsters,アビスがスポーンするモンスターの数が{0}%増加する
Abysses spawn {0}% reduced Monsters,アビスがスポーンするモンスターの数が{0}%減少する
Abyssal Monsters have increased Difficulty and Reward for each closed Pit,アビサルモンスターが閉じた穴の数ごとに難易度と報酬が増加する
Abyss Pits in Area are twice as likely to have Rewards,エリアのアビスの穴が報酬を持つ確率が二倍になる
Abyss Pits in Area always have Rewards,エリアのアビスの穴が常に報酬を持つ
Abyss Pits in Area are {0}% less likely to have no Rewards,エリアのアビスの穴が報酬を持つ確率が{0}%下がる
{0} additional Rare Monsters are spawned from Abysses,アビスでレアモンスターが追加で{0}体スポーンする
Area contains an additional Abyss,エリアにはアビスが追加で1個出現する
Area contains {0} additional Abysses,エリアにはアビスが追加で{0}個出現する
Area is overrun by the Abyssal,エリアはアビスに蹂躙されている
Abysses are scattered throughout the Area,アビスはエリア中に散らばっている
"If Map was not previously Irradiated, completing Map adds Irradiation instead",もしマップがもともと照射状態でなければ、マップを完了すると代わりに照射状態を追加する
Rare Monster Packs in Area have a {0}% increased chance to have an Additional Rare Monster,エリアのレアモンスターパックは追加レアモンスターが出現する確率が{0}%増加する
Area contains {0} additional Red Beast,エリアには赤ビーストが追加で{0}体いる
Area contains {0} additional Red Beasts,エリアには赤ビーストが追加で{0}体いる
Map has {0} additional random Modifier,マップはランダムなモッドを追加で{0}個持つ
Map has {0} additional random Modifiers,マップはランダムなモッドを追加で{0}個持つ
Map has {0} additional Synthesis Global Modifier,マップはランダムなシンセシスグローバルモッドを追加で{0}個持つ
Map has {0} additional Synthesis Global Modifiers,マップはランダムなシンセシスグローバルモッドを追加で{0}個持つ
Delirium Encounters in Area are {0}% more likely to spawn Unique Bosses,エリアのデリリウムエンカウンターがユニークボスをスポーンさせる確率が{0}%上昇する
Delirium Encounters in Area are {0}% less likely to spawn Unique Bosses,エリアのデリリウムエンカウンターがユニークボスをスポーンさせる確率が{0}%低下する
Delirium Fog in Area applies {0}% increased Deliriousness to Players,エリアのデリリウムの霧はプレイヤーにせん妄度{0}%増加を付与する
Delirium Fog in Area applies {0}% reduced Deliriousness to Players,エリアのデリリウムの霧はプレイヤーにせん妄度{0}%減少を付与する
